"","sim","n_samples","h2","prop_effect","S","n_sig","prop_bias","prop_x","mse"
"149",49,3e+05,0.3,0.01,0,35018,0.781426694842652,0.214860928665258,2.49015249390113e-05
"150",50,3e+05,0.3,0.01,0,33919,0.765677054158436,0.206462454671423,2.42335341552725e-05
"151",51,3e+05,0.3,0.01,0,32653,0.758368296940557,0.205034759440174,2.43044007188734e-05
"152",52,3e+05,0.3,0.01,0,34032,0.772596379877762,0.208891631405736,2.45532236128917e-05
"153",53,3e+05,0.3,0.01,0,32569,0.784856765636034,0.212564094691271,2.46993233259888e-05
"154",54,3e+05,0.3,0.01,0,33434,0.782108033738111,0.203445594305198,2.38526492610139e-05
"155",55,3e+05,0.3,0.01,0,34537,0.771809942959724,0.210209340707068,2.32761190268353e-05
"156",56,3e+05,0.3,0.01,0,34634,0.799618871629035,0.229572096783508,2.62955741554711e-05
"157",57,3e+05,0.3,0.01,0,32488,0.777056143806944,0.219588771238611,2.50508420917997e-05
"158",58,3e+05,0.3,0.01,0,33633,0.774090922605774,0.208901971278209,2.35808188376123e-05
"159",59,3e+05,0.3,0.01,0,34213,0.806097097594482,0.244848449419811,2.7687024528348e-05
"160",60,3e+05,0.3,0.01,0,34857,0.781335169406432,0.232951774392518,2.63374067614695e-05
"161",61,3e+05,0.3,0.01,0,33667,0.77063593429768,0.227671013158286,2.58414350428783e-05
"162",62,3e+05,0.3,0.01,0,33836,0.776037356661544,0.209806123655278,2.47698204371231e-05
"163",63,3e+05,0.3,0.01,0,34029,0.772899585647536,0.212553998060478,2.39597773156796e-05
"164",64,3e+05,0.3,0.01,0,33297,0.787127969486741,0.217737333693726,2.51543169279316e-05
"165",65,3e+05,0.3,0.01,0,32723,0.775723497234361,0.20355713106989,2.41542763862139e-05
"166",66,3e+05,0.3,0.01,0,34111,0.784966726275981,0.219782474861482,2.48269466437058e-05
"167",67,3e+05,0.3,0.01,0,35430,0.769658481512842,0.225994919559695,2.62757068813963e-05
"168",68,3e+05,0.3,0.01,0,33539,0.76829959152032,0.212230537583112,2.43268638714614e-05
"169",69,3e+05,0.3,0.01,0,33279,0.78827488806755,0.221611226298867,2.49417059037895e-05
"170",70,3e+05,0.3,0.01,0,33005,0.768732010301469,0.192607180730192,2.28319475714639e-05
"171",71,3e+05,0.3,0.01,0,34368,0.781919227188082,0.215054702048417,2.49273444660873e-05
"172",72,3e+05,0.3,0.01,0,35045,0.782279925809673,0.208160935939506,2.38438324799407e-05
"173",73,3e+05,0.3,0.01,0,32668,0.786855638545365,0.221286886249541,2.4446595054676e-05
"174",74,3e+05,0.3,0.01,0,33942,0.748954098167462,0.209946379117318,2.48342521677694e-05
"175",75,3e+05,0.3,0.01,0,34825,0.744493898061737,0.212089016511127,2.50526716911956e-05
"176",76,3e+05,0.3,0.01,0,32734,0.785880124641046,0.219465998655832,2.5290019208609e-05
"177",77,3e+05,0.3,0.01,0,33451,0.760365908343547,0.208603629188963,2.41431790600013e-05
"178",78,3e+05,0.3,0.01,0,34544,0.776545854562297,0.209153543307087,2.42531260984011e-05
"179",79,3e+05,0.3,0.01,0,32744,0.758245785487418,0.210634009284144,2.50369142125159e-05
"180",80,3e+05,0.3,0.01,0,32607,0.788388996227804,0.229919955837704,2.59617184391857e-05
"181",81,3e+05,0.3,0.01,0,32663,0.777638306340508,0.213881149924992,2.47051045133821e-05
"182",82,3e+05,0.3,0.01,0,34090,0.776386036960986,0.224611322968612,2.58718922216552e-05
"183",83,3e+05,0.3,0.01,0,34250,0.782686131386861,0.215094890510949,2.47294178068509e-05
"184",84,3e+05,0.3,0.01,0,33057,0.764467435036452,0.212148712829355,2.41009779246737e-05
"185",85,3e+05,0.3,0.01,0,34910,0.772357490690347,0.216499570323689,2.57136538482307e-05
"186",86,3e+05,0.3,0.01,0,32467,0.77561832014045,0.211199063664644,2.43642454168611e-05
"187",87,3e+05,0.3,0.01,0,35927,0.77946947977844,0.227294235533164,2.61527571176047e-05
"188",88,3e+05,0.3,0.01,0,33519,0.78683731614905,0.219010113666876,2.49357930184649e-05
"189",89,3e+05,0.3,0.01,0,33795,0.779819499926025,0.202219263204616,2.42006191258372e-05
"190",90,3e+05,0.3,0.01,0,34153,0.77732556437209,0.216935554709689,2.48443619284605e-05
"191",91,3e+05,0.3,0.01,0,34504,0.780923950846279,0.215250405750058,2.44087698179243e-05
"192",92,3e+05,0.3,0.01,0,33090,0.761438501057721,0.205923239649441,2.39494964113508e-05
"193",93,3e+05,0.3,0.01,0,33941,0.776376653604785,0.213164019916915,2.46558161424795e-05
"194",94,3e+05,0.3,0.01,0,35199,0.784681382993835,0.203670558822694,2.300128076431e-05
"195",95,3e+05,0.3,0.01,0,32918,0.776079956254937,0.220639163983231,2.51550194380672e-05
"196",96,3e+05,0.3,0.01,0,34869,0.767816685307867,0.20178381943847,2.33547623108997e-05
"197",97,3e+05,0.3,0.01,0,33501,0.782722903793917,0.210411629503597,2.33660754934945e-05
"198",98,3e+05,0.3,0.01,0,33765,0.787768399229972,0.219902265659707,2.46646854438489e-05
"199",99,3e+05,0.3,0.01,0,34588,0.77075864461663,0.204579622990633,2.42038641780302e-05
"200",100,3e+05,0.3,0.01,0,32925,0.769506454062263,0.206833712984055,2.42702105276801e-05
"201",1,30000,0.8,0.01,0,3467,0.931352754542832,0.551197000288434,0.000560838398708945
"202",2,30000,0.8,0.01,0,2950,0.965084745762712,0.58135593220339,0.000616691978354039
"203",3,30000,0.8,0.01,0,2990,0.961538461538462,0.574581939799331,0.000623942691785108
"204",4,30000,0.8,0.01,0,3101,0.954208319896807,0.547887778136085,0.000575589721324437
"205",5,30000,0.8,0.01,0,3282,0.955819622181597,0.547836684948202,0.000632677678349642
"206",6,30000,0.8,0.01,0,3855,0.973800259403372,0.578210116731518,0.000620876750475502
"207",7,30000,0.8,0.01,0,3471,0.952751368481706,0.607317775857102,0.000705128186861547
"208",8,30000,0.8,0.01,0,3031,0.941273507093369,0.533157373804025,0.000569169483484391
"209",9,30000,0.8,0.01,0,3091,0.958265933354901,0.592041410546749,0.000636623869280561
"210",10,30000,0.8,0.01,0,3371,0.956689409670721,0.533076238504895,0.000536933750278699
"211",11,30000,0.8,0.01,0,4007,0.967806338906913,0.566009483404043,0.000623400753752077
"212",12,30000,0.8,0.01,0,3190,0.922257053291536,0.559561128526646,0.000631846819796437
"213",13,30000,0.8,0.01,0,3361,0.965486462362392,0.575126450461172,0.000637599547060984
"214",14,30000,0.8,0.01,0,3035,0.949588138385502,0.579242174629325,0.00062812753920633
"215",15,30000,0.8,0.01,0,3064,0.975195822454308,0.616840731070496,0.000661286503993735
"216",16,30000,0.8,0.01,0,3012,0.953187250996016,0.656706507304117,0.000755672364863803
"217",17,30000,0.8,0.01,0,3093,0.978661493695441,0.52828968638862,0.000606272279301275
"218",18,30000,0.8,0.01,0,3147,0.968223705115983,0.562758182395933,0.000609409731539346
"219",19,30000,0.8,0.01,0,3163,0.963958267467594,0.565602276319949,0.000646212574615262
"220",20,30000,0.8,0.01,0,3542,0.954827780914737,0.564370412196499,0.000623478479207994
"221",21,30000,0.8,0.01,0,2828,0.92963224893918,0.528995756718529,0.000652193623662723
"222",22,30000,0.8,0.01,0,3007,0.945128034585966,0.556701030927835,0.000599144664896296
"223",23,30000,0.8,0.01,0,2974,0.959314055144586,0.597848016139879,0.000653708241213197
