"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"138",38,3e+05,0.3,0.01,-1,0.756371814092954,-0.000723417337715434,-0.0143620473287038,0.00133085640883937,-0.000333560632049229,-0.690572486262612,"EB"
"139",39,3e+05,0.3,0.01,-1,0.715575620767494,-0.000741193630647795,-0.014201320904488,-0.000603306370426188,0.00116686471026743,-0.672580793384972,"EB"
"140",40,3e+05,0.3,0.01,-1,0.731517509727626,-0.000743460739674135,-0.0145623919490612,-0.000890952461866656,-0.00191571387984834,-0.690717189483997,"EB"
"141",41,3e+05,0.3,0.01,-1,0.742081447963801,-0.000808408046663939,-0.0159534808998336,0.000918937070744589,-0.000809167569948925,-0.728448859529097,"EB"
"142",42,3e+05,0.3,0.01,-1,0.740540540540541,-0.000811183038222029,-0.0155007164133848,-0.000209359668149489,-0.00107789198019233,-0.705181334691655,"EB"
"143",43,3e+05,0.3,0.01,-1,0.712808273667462,-0.000778442090585313,-0.0146774347426367,-0.000590822817300123,-6.16139431195787e-05,-0.679091305688368,"EB"
"144",44,3e+05,0.3,0.01,-1,0.723642172523962,-0.000873471839093165,-0.01655112831681,-0.000129317650296456,-1.12453617948542e-05,-0.726985203738827,"EB"
"145",45,3e+05,0.3,0.01,-1,0.717729393468118,-0.000756262974817035,-0.0147429122993004,-0.000145640152085976,-3.56301173702348e-05,-0.693623181033448,"EB"
"146",46,3e+05,0.3,0.01,-1,0.735793357933579,-0.000861505979929892,-0.0163066807165644,0.00180789159401905,-0.00173086154545003,-0.720912769377536,"EB"
"147",47,3e+05,0.3,0.01,-1,0.725832012678288,-0.000809351415663902,-0.0150637092447303,0.00100894010036969,-0.000341002573897171,-0.684097246614435,"EB"
"148",48,3e+05,0.3,0.01,-1,0.713521772345302,-0.000796794790004903,-0.0150670247298664,0.000292801652742065,-7.37147741937755e-05,-0.69027592134806,"EB"
"149",49,3e+05,0.3,0.01,-1,0.71193092621664,-0.000782907984227374,-0.0148448342580704,-0.00246792453352442,-0.00016223038004519,-0.685613926583904,"EB"
"150",50,3e+05,0.3,0.01,-1,0.700631911532385,-0.000788538475625247,-0.0147653768537759,0.000630370643407347,0.000970742229733097,-0.678730051255007,"EB"
"151",51,3e+05,0.3,0.01,-1,0.726163234172387,-0.000806128914012396,-0.0150755959178665,-0.00022214745065127,-0.00172109923763258,-0.686237497834793,"EB"
"152",52,3e+05,0.3,0.01,-1,0.730345911949686,-0.00085229182487456,-0.0161641797183767,0.0023561082387339,0.00115188587870645,-0.718321120675596,"EB"
"153",53,3e+05,0.3,0.01,-1,0.70234375,-0.000834008707698064,-0.0156618430777377,0.000958083344486421,0.000110761682524836,-0.702474105646245,"EB"
"154",54,3e+05,0.3,0.01,-1,0.721336370539104,-0.000810473938482478,-0.0152882096845432,0.00181951044987915,0.000843865588744662,-0.694931806125948,"EB"
"155",55,3e+05,0.3,0.01,-1,0.738592420726991,-0.000754762161772525,-0.0148379598759989,0.00115975636411664,-0.000871944085564162,-0.699317035696943,"EB"
"156",56,3e+05,0.3,0.01,-1,0.715484363081617,-0.000828708550756577,-0.0152509009620692,-0.00071371127644842,-0.000534529498145564,-0.684506673883995,"EB"
"157",57,3e+05,0.3,0.01,-1,0.729402872260015,-0.000867477925092081,-0.0161098234354842,0.00221090915102953,-0.000778544968297406,-0.709004204147989,"EB"
"158",58,3e+05,0.3,0.01,-1,0.7171875,-0.000783945251250418,-0.0151879977300126,-0.000263513350239889,-8.42798658001984e-06,-0.70265070123917,"EB"
"159",59,3e+05,0.3,0.01,-1,0.716547901821061,-0.000780317700841666,-0.0146112757149121,0.000223840950675071,-0.000853123894235984,-0.674688876597612,"EB"
"160",60,3e+05,0.3,0.01,-1,0.735453840186191,-0.000821831603672909,-0.0158534934913454,-0.000503135728227192,-0.00078275929088039,-0.71739756782426,"EB"
"161",61,3e+05,0.3,0.01,-1,0.694421988682296,-0.000823776921365781,-0.0150798089251659,-0.000647706750434392,-0.000784108922662018,-0.678124020375593,"EB"
"162",62,3e+05,0.3,0.01,-1,0.7298937784522,-0.000760367609103801,-0.0150788323788873,-0.00110606740552686,-0.000539621235225751,-0.708818106551204,"EB"
"163",63,3e+05,0.3,0.01,-1,0.725075528700906,-0.000836257541552298,-0.0158035949744574,0.000453741874062705,-0.000241091057294862,-0.708342414282554,"EB"
"164",64,3e+05,0.3,0.01,-1,0.732704402515723,-0.000773263655767007,-0.0148007525808698,0.00123460370619158,0.000936011395865763,-0.688091994362723,"EB"
"165",65,3e+05,0.3,0.01,-1,0.71939586645469,-0.000806011263070343,-0.0154555917453661,0.000981415564512526,0.00033871161636357,-0.705397757646238,"EB"
"166",66,3e+05,0.3,0.01,-1,0.745970836531082,-0.000728161680408581,-0.014100952046154,0.000865771922780711,-0.00156743938928827,-0.673948316920147,"EB"
"167",67,3e+05,0.3,0.01,-1,0.733381502890173,-0.000793099746022921,-0.0151796392193013,0.00068337680447134,0.000261215934841081,-0.697777597912269,"EB"
"168",68,3e+05,0.3,0.01,-1,0.723673792557403,-0.000776633094180205,-0.0152425594107811,-0.000837438375408851,-0.00161799784632424,-0.708983747133644,"EB"
"169",69,3e+05,0.3,0.01,-1,0.715575620767494,-0.000770664927086348,-0.0142330260312239,-0.000311344982096604,0.000311020685358635,-0.659290232517253,"EB"
"170",70,3e+05,0.3,0.01,-1,0.741444866920152,-0.000882003847786113,-0.0164453387477297,0.0027963982831051,-0.000155366675533291,-0.718405522432418,"EB"
