"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","bias_up","bias_down","rel_mse","method"
"93",93,30000,0.3,0.01,0,0.964435269831908,-0.000566836860288363,-0.0126009488039777,0.0127081177619561,-0.0127465705480325,-0.437649849882208,"EB"
"94",94,30000,0.3,0.01,0,0.974984930681133,-0.000590210348726114,-0.0130500954050491,0.0133450024266366,-0.0130670680789775,-0.447867337818688,"EB"
"95",95,30000,0.3,0.01,0,0.960222016651249,-0.000579908184580126,-0.0128278837062458,0.0132307961886252,-0.0115641021553741,-0.442076094883819,"EB"
"96",96,30000,0.3,0.01,0,0.971492017764974,-0.000577938539226473,-0.0125001991897782,0.0134188233634294,-0.0141566674233332,-0.425650664949211,"EB"
"97",97,30000,0.3,0.01,0,0.973578953298406,-0.000563101628760483,-0.0121927819475796,0.0135354971239278,-0.0143054047281828,-0.417732860076839,"EB"
"98",98,30000,0.3,0.01,0,0.970873202142384,-0.000570346557508879,-0.0127533974163516,0.0132012726188175,-0.0121228958840592,-0.443792903440967,"EB"
"99",99,30000,0.3,0.01,0,0.965936884805822,-0.00056618193576045,-0.012642266270528,0.0124122860602081,-0.0124292962850947,-0.440289124216924,"EB"
"100",100,30000,0.3,0.01,0,0.968910021945867,-0.000575537709722146,-0.0125997530319873,0.0121973343103779,-0.0139775453892317,-0.43239988329693,"EB"
"101",1,3e+05,0.3,0.01,0,0.691430064448702,-7.21794927250897e-06,-0.000751402622649182,0.00095920746895337,-0.000928705185789624,-0.145095251806867,"EB"
"102",2,3e+05,0.3,0.01,0,0.684190440652668,-6.81191529145174e-06,-0.000708846658376412,0.000960773617803352,-0.00100904079855499,-0.13739063660013,"EB"
"103",3,3e+05,0.3,0.01,0,0.672988188735083,-6.04496854299442e-06,-0.000647357419452654,0.00063061747724079,-0.000845613012446891,-0.129662445591576,"EB"
"104",4,3e+05,0.3,0.01,0,0.687440345362043,-7.01303128156957e-06,-0.000740324234332389,0.000829575076242144,-0.00101347054928521,-0.144973391757846,"EB"
"105",5,3e+05,0.3,0.01,0,0.684917805760008,-6.95206526754163e-06,-0.000729711187493486,0.00100446272945995,-0.000928058756495221,-0.142287476587791,"EB"
"106",6,3e+05,0.3,0.01,0,0.681369618520348,-6.51656753665469e-06,-0.000704633830455418,0.000898128403934992,-0.000787420477708922,-0.141595159872343,"EB"
"107",7,3e+05,0.3,0.01,0,0.679662812174476,-6.31861540030127e-06,-0.000683847447486004,0.000634066730288287,-0.000930440846081122,-0.137821758431567,"EB"
"108",8,3e+05,0.3,0.01,0,0.684791057159076,-6.92945374216774e-06,-0.000726984326746334,0.000953144747090876,-0.000948902737192087,-0.141729431273391,"EB"
"109",9,3e+05,0.3,0.01,0,0.683600895940604,-6.73104460383151e-06,-0.000700860057208845,0.000908957876154853,-0.000867105451170117,-0.136025437776815,"EB"
"110",10,3e+05,0.3,0.01,0,0.674351842743053,-6.53084825447292e-06,-0.000684647932903326,0.000881372330247628,-0.000792901792047876,-0.133934336710447,"EB"
"111",11,3e+05,0.3,0.01,0,0.679230245719607,-6.62722271487595e-06,-0.000697873869395332,0.000857083290850743,-0.000871580184794997,-0.136916159234944,"EB"
"112",12,3e+05,0.3,0.01,0,0.683179662100943,-6.82707045152119e-06,-0.000727200828216413,0.000932680039081612,-0.000860774604695147,-0.143781632679183,"EB"
"113",13,3e+05,0.3,0.01,0,0.679642495548651,-6.57648217060775e-06,-0.000690027403224934,0.000738552191689055,-0.000984944712616693,-0.135024379032014,"EB"
"114",14,3e+05,0.3,0.01,0,0.674860999720648,-6.57641782582263e-06,-0.000696607659834434,0.000708019948844275,-0.000925135355821817,-0.137435349034348,"EB"
