"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"19012",3e+05,0.8,0.01,1,0.456637893694729,-8.03853779592809e-06,-0.00075185385335874,-0.245208088658076,0.00945403952137058,1.10929879932696e-06,9.53785616978328e-05,0.0251847219832702,"EB_scam"
"20012",30000,0.3,0.001,1,0.802313381994162,-0.00130278955127909,-0.0245657112448197,-0.865371341163551,0.0129574613240622,8.18864877783063e-05,0.00101967048859486,0.010052103420835,"EB_scam"
"21012",3e+05,0.3,0.001,1,0.57117625180471,-3.68198919944624e-05,-0.00202954968770597,-0.35768832790158,0.0206389827859166,8.98732827040453e-06,0.000518464994223585,0.0811547389647305,"EB_scam"
"22012",30000,0.8,0.001,1,0.686989058840366,-0.000952906552646183,-0.0184088004683719,-0.76665439869509,0.0430791983371192,0.000117200933567087,0.00267648817596041,0.0749515224056296,"EB_scam"
"23012",3e+05,0.8,0.001,1,0.630667688804861,-5.06366770888297e-05,-0.00308417395285735,-0.529637493659665,0.0309314905663582,7.23737230675936e-06,0.000444104091879439,0.0648786875504109,"EB_scam"
"13",30000,0.3,0.01,-1,0.942443192963869,-0.00181372361083996,-0.0340372697608918,-0.951193998489848,0.00980990267330439,0.000107493338690004,0.00138884820529934,0.00725542261133156,"EB_gam_po"
"1013",3e+05,0.3,0.01,-1,0.456074775397635,-9.44986421369887e-06,-0.000707765674791013,-0.189609312695779,0.021965795431447,2.88297029023617e-06,0.000215591706676884,0.0540752188519586,"EB_gam_po"
"2013",30000,0.8,0.01,-1,0.739399752263058,-0.00089429248167094,-0.0172860472525913,-0.75063575444852,0.0138565331669878,5.65780174725345e-05,0.00085683252114121,0.0163825614541238,"EB_gam_po"
"3013",3e+05,0.8,0.01,-1,0.360999486131844,-3.8854755936349e-06,-0.000338784909911222,-0.109973911176927,0.0147699003956769,1.96375700057507e-06,0.000169699541472736,0.0540468091621167,"EB_gam_po"
"4013",30000,0.3,0.001,-1,0.763087148843773,-0.00117510322824307,-0.020980322258359,-0.792389761922633,0.0168308205833007,8.51479821158535e-05,0.00125788543396821,0.0208511890405561,"EB_gam_po"
"5013",3e+05,0.3,0.001,-1,0.510378005837801,-5.87967240486946e-05,-0.00362663362307473,-0.594016398202113,0.0160349427477614,7.98281974668927e-06,0.000518401564990554,0.0615531283130264,"EB_gam_po"
"6013",30000,0.8,0.001,-1,0.594180791274502,-0.000743248171051235,-0.013328029334308,-0.620039720129669,0.0133542424060605,8.94191099389941e-05,0.00164561598486573,0.0525610180846674,"EB_gam_po"
"7013",3e+05,0.8,0.001,-1,0.448591812879177,-2.26694756334247e-05,-0.00128769843420018,-0.242950718481324,0.0152804225693846,1.29197439952553e-05,0.000756159629517472,0.134619780392431,"EB_gam_po"
"8013",30000,0.3,0.01,0,0.921410452781827,-0.00173634866422322,-0.033924236066912,-0.958885900043375,0.0114509911497045,0.000103876202306189,0.00119849930111563,0.00418464454049589,"EB_gam_po"
"9013",3e+05,0.3,0.01,0,0.452565216474141,-1.98729136681717e-05,-0.00166268791040471,-0.428415328926291,0.016493722396323,2.05272317071616e-06,0.000149971009165287,0.0256645134557423,"EB_gam_po"
"10013",30000,0.8,0.01,0,0.721081173181629,-0.000873411602194965,-0.0183909752732786,-0.804919188324386,0.015458213436585,5.42878291587722e-05,0.000761114377744831,0.00915108248565023,"EB_gam_po"
"11013",3e+05,0.8,0.01,0,0.350906849400036,-7.67276660245831e-06,-0.00071733540324769,-0.234258231374031,0.0133655977866724,1.76965207767472e-06,0.000164444458961115,0.0481427352953742,"EB_gam_po"
"12013",30000,0.3,0.001,0,0.761983304406241,-0.00126679102998466,-0.0237696815961547,-0.853138115375767,0.0193447737846194,8.67391372415313e-05,0.00112161567903192,0.0104795049659839,"EB_gam_po"
"13013",3e+05,0.3,0.001,0,0.511389518320427,-6.08100144725661e-05,-0.00373148151629276,-0.603035764802225,0.014481114806622,8.20029572105747e-06,0.00052020183223904,0.059446736049293,"EB_gam_po"
"14013",30000,0.8,0.001,0,0.617266290373053,-0.000883537199165719,-0.0167713975458661,-0.732070099064809,0.0153256443771738,6.92103438460605e-05,0.0011014001982653,0.0225584117550854,"EB_gam_po"
"15013",3e+05,0.8,0.001,0,0.44937265395185,-1.28134007952602e-05,-0.000704930006102418,-0.135762668641133,0.0124228788524798,1.13901208927966e-05,0.000629579189052051,0.119449004067956,"EB_gam_po"
"16013",30000,0.3,0.01,1,0.902120731327199,-0.00167417106117928,-0.0326406353165319,-0.950594060067419,0.00880212119031792,8.11394442288834e-05,0.000983876307098861,0.00437124391191907,"EB_gam_po"
